nombre;url;municipio;telefonos;direccion;codigopostal;detallesObtenidos;fax;email;latitud;longitud;provincia;juez
Sección Civil y de Instrucción del Tribunal de Instancia nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--1---Bisbal-d-E?provincia=17;Bisbal d'Empordà (La);972 94 62 40972 94 62 00;C/ Teatre Vell, 12;17100;True;972 94 62 38;mixt1.labisbal@xij.gencat.cat;41.95817;3.04178;Girona;ALONSO REVERTER, NURIA
Sección Civil y de Instrucción del Tribunal de Instancia nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--2---Bisbal-d-E?provincia=17;Bisbal d'Empordà (La);972 94 62 44972 94 62 00;C/ Teatre Vell, 12;17100;True;972 94 62 39;mixt2.labisbal@xij.gencat.cat;41.95817;3.04178;Girona;LARRAGAY FUENTES, ALBA
Sección Civil y de Instrucción del Tribunal de Instancia nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--3---Bisbal-d-E?provincia=17;Bisbal d'Empordà (La);972 94 62 48972 94 62 00;C/ Teatre Vell, 12;17100;True;972 94 62 38;mixt3.labisbal@xij.gencat.cat;41.95817;3.04178;Girona;SANTAOLALLA LORENZO, MARTA
Sección Civil y de Instrucción del Tribunal de Instancia nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--4---Bisbal-d-E?provincia=17;Bisbal d'Empordà (La);972 94 62 00972 94 62 52;C/ Teatre Vell, 12;17100;True;972 94 62 39;mixt4.labisbal@xij.gencat.cat;41.95817;3.04178;Girona;CASAS BALLO, AINA
Sección Civil y de Instrucción del Tribunal de Instancia nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--1---Blanes?provincia=17;Blanes;972 34 82 91972 34 82 96;C/ Ter, 51;17300;True;972 34 82 95;mixt1.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;JIMENEZ NAVARRO, MARTA
Sección Civil y de Instrucción del Tribunal de Instancia nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--2---Blanes?provincia=17;Blanes;972 34 82 92972 34 82 96;C/ Ter, 51;17300;True;972 35 56 29;mixt2.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;
Sección Civil y de Instrucción del Tribunal de Instancia nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--3---Blanes?provincia=17;Blanes;972 34 82 93972 34 82 96;C/ Ter, 51;17300;True;972 34 82 94;mixt3.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;
Sección Civil y de Instrucción del Tribunal de Instancia nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--4---Blanes?provincia=17;Blanes;972 34 82 90972 34 82 96;C/ Ter, 51;17300;True;972 34 82 88;mixt4.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;
Sección Civil y de Instrucción del Tribunal de Instancia nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--5---Blanes?provincia=17;Blanes;972 94 41 97972 34 82 96;C/ Ter, 51;17300;True;972 34 71 04;mixt5.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;DOMINGUEZ DIAZ, PILAR
Sección Civil y de Instrucción del Tribunal de Instancia nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Seccion-Civil-y-de-Instruccion-del-Tribunal-de-Instancia-n--6---Blanes?provincia=17;Blanes;972 34 71 20;C/ Ter, 51;17300;True;972 34 82 88;mixt6.blanes@xij.gencat.cat;41.67635;2.7831318;Girona;
Juzgado de Primera Instancia e Instrucción nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--1---Figueres?provincia=17;Figueres;972 94 35 11972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 01;mixt1.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--2---Figueres?provincia=17;Figueres;972 94 35 12972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 02;mixt2.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;LOPEZ JIMENEZ, PAULA
Juzgado de Primera Instancia e Instrucción nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--3---Figueres?provincia=17;Figueres;972 94 35 13972 94 35 46;C/ Arnera, 7;17600;True;972 94 35 03;mixt3.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--4---Figueres?provincia=17;Figueres;972 94 35 14972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 04;mixt4.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;FERNANDEZ ARIAS, MARIA VICTORIA
Juzgado de Primera Instancia e Instrucción nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--5---Figueres?provincia=17;Figueres;972 94 35 15972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 05;mixt5.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--6---Figueres?provincia=17;Figueres;972 94 35 16972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 06;mixt6.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--7---Figueres?provincia=17;Figueres;972 94 35 17972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 07;mixt7.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--8---Figueres?provincia=17;Figueres;972 94 36 15972 94 35 40;C/ Arnera, 7;17600;True;972 94 36 17;mixt8.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;
Juzgado de Primera Instancia e Instrucción nº 9;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-e-Instruccion-n--9---Figueres?provincia=17;Figueres;972 90 14 40;C/ Arnera, 7;17600;True;972 65 93 12;mixt9.figueres@xij.gencat.cat;42.262276;2.9499867;Girona;
Juzgado de lo Social nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Social-n--1---Figueres?provincia=17;Figueres;972 94 35 31972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 25;social1.figueres@xij.gencat.cat;42.2626438;2.9505231;Girona;MERCADO ESPINOSA, MARIA ELENA
Juzgado de lo Penal nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--1---Figueres?provincia=17;Figueres;972 94 35 21972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 23;penal1.figueres@xij.gencat.cat;42.26264;2.9505231;Girona;
Juzgado de lo Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--2---Figueres?provincia=17;Figueres;972 94 35 22972 94 35 40;C/ Arnera, 7;17600;True;972 94 35 24;penal2.figueres@xij.gencat.cat;42.26264;2.9505231;Girona;
Audiencia Provincial Civil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--1---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps1.girona@xij.gencat.cat;41.985523;2.8190749;Girona;AUBAREDA DALMAU, LAIA
Audiencia Provincial Civil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--1---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps1.girona@xij.gencat.cat;41.985523;2.8190749;Girona;GONZALEZ MORAJUDO, REBECA
Audiencia Provincial Civil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--2---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps2.girona@xij.gencat.cat;41.995598;2.803028;Girona;BENITEZ PUCH, SONIA
Audiencia Provincial Civil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--2---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps2.girona@xij.gencat.cat;41.995598;2.803028;Girona;FERNANDEZ FONT, JOAQUIN MIGUEL
Audiencia Provincial Civil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--2---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps2.girona@xij.gencat.cat;41.995598;2.803028;Girona;MASFARRE COLL, JAIME
Audiencia Provincial Civil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Civil-n--2---Girona?provincia=17;Girona;972 94 23 68;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 73;upsd.aps2.girona@xij.gencat.cat;41.995598;2.803028;Girona;SOLER NAVARRO, MARIA ISABEL
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Girona?provincia=17;Girona;972 94 23 58;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 71;upsd.aps3.girona@xij.gencat.cat;41.985523;2.8190749;Girona;CAROL GRAU, ILDEFONSO JUAN RAMON
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Girona?provincia=17;Girona;972 94 23 58;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 71;upsd.aps3.girona@xij.gencat.cat;41.985523;2.8190749;Girona;LOSADA JAEN, SONIA
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Girona?provincia=17;Girona;972 94 23 58;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 71;upsd.aps3.girona@xij.gencat.cat;41.985523;2.8190749;Girona;MARCELLO RUIZ, MANUEL IGNACIO
Audiencia Provincial Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--3---Girona?provincia=17;Girona;972 94 23 58;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 71;upsd.aps3.girona@xij.gencat.cat;41.985523;2.8190749;Girona;MORA LUCAS, JUAN
Audiencia Provincial Penal nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--4---Girona?provincia=17;Girona;972 94 23 59;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 72;upsd.aps4.girona@xij.gencat.cat;41.985523;2.8190749;Girona;CORREAS SITJES, VICTOR
Audiencia Provincial Penal nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--4---Girona?provincia=17;Girona;972 94 23 59;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 72;upsd.aps4.girona@xij.gencat.cat;41.985523;2.8190749;Girona;GARCIA MORALES, ADOLFO JESUS
Audiencia Provincial Penal nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--4---Girona?provincia=17;Girona;972 94 23 59;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 72;upsd.aps4.girona@xij.gencat.cat;41.985523;2.8190749;Girona;GODIA MIR, ANTONIA
Audiencia Provincial Penal nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Penal-n--4---Girona?provincia=17;Girona;972 94 23 59;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 72;upsd.aps4.girona@xij.gencat.cat;41.985523;2.8190749;Girona;IGLESIAS CARRERA, MARIA TERESA
Audiencia Provincial Presidencia;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Audiencia-Provincial-Presidencia---Girona?provincia=17;Girona;972 94 23 46;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 90;;41.995596;2.8030281;Girona;CAMPUZANO CABALLERO, MARIA LORETO
Juzgado de Primera Instancia nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--1---Girona?provincia=17;Girona;972 18 17 11;Avda. Ramón Folch, 4-6;17001;True;972 18 17 95;instancia1.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;MUÑOZ GONZALEZ, GUSTAVO JOSE
Juzgado de Primera Instancia nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--2---Girona?provincia=17;Girona;972 18 17 16;Avda. Ramón Folch, 4-6;17001;True;972 18 17 89;instancia2.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;
Juzgado de Primera Instancia nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--3---Girona?provincia=17;Girona;972 18 17 18;Avda. Ramón Folch, 4-6;17001;True;972 21 95 77;instancia3.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;TORRES PINDADO, DAVID
Juzgado de Primera Instancia nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--4---Girona?provincia=17;Girona;972 18 17 14;Avda. Ramón Folch, 4-6;17001;True;972 21 68 89;instancia4.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;GARCIA POBLET, ANTONIO
Juzgado de Primera Instancia nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--5---Girona?provincia=17;Girona;972 18 17 15;Avda. Ramón Folch, 4-6;17001;True;972 18 17 92;instancia5.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;CEREIJO SOTO, ANTONIO
Juzgado de Primera Instancia nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--6---Girona?provincia=17;Girona;972 18 17 32;Avda. Ramón Folch, 4-6;17001;True;972 48 53 02;instancia6.girona@xij.gencat.cat;41.986497;2.8223543;Girona;LLOVERAS POCH, INGRID
Juzgado de Primera Instancia nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--7---Girona?provincia=17;Girona;872 66 01 47;Avda. Ramón Folch, 4-6;17001;True;972 65 93 03;instancia7.girona@xij.gencat.cat;0.0;0.0;Girona;PELLEJA MARTIN, THAIS
Juzgado de Primera Instancia nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Primera-Instancia-n--8---Girona?provincia=17;Girona;972 90 14 59;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 65 93 11;instancia8.girona@xij.gencat.cat;41.983746;2.8257859;Girona;BAUTISTA CAMARERO, OLGA
Juzgado de Instrucción nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--1---Girona?provincia=17;Girona;972 18 17 19;Avda. Ramón Folch, 4-6;17001;True;972 18 17 52;instruccio1.girona@xij.gencat.cat;41.9865367;2.8222802;Girona;
Juzgado de Instrucción nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--2---Girona?provincia=17;Girona;972 18 17 12;Avda. Ramón Folch, 4-6;17001;True;972 18 17 91;instruccio2.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;ORTEGA FERNANDEZ, CELIA
Juzgado de Instrucción nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--3---Girona?provincia=17;Girona;972 18 17 13;Avda. Ramón Folch, 4-6;17001;True;972 21 66 06;instruccio3.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;
Juzgado de Instrucción nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Instruccion-n--4---Girona?provincia=17;Girona;972 18 17 17;Avda. Ramón Folch, 4-6;17001;True;972 48 50 26;instruccio4.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;SILVA SANCHEZ, SANDRA
Juzgado de lo Social nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Social-n--1---Girona?provincia=17;Girona;972 94 25 45;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 79;social1.girona@xij.gencat.cat;41.9817957;2.8236999;Girona;ALFARO GUTIERREZ, BEATRIZ
Juzgado de lo Social nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Social-n--2---Girona?provincia=17;Girona;972 94 25 45;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 79;upsd.social2.girona@xij.gencat.cat;41.9817957;2.8236999;Girona;DIAZ CARREIRAS, ARABIA
Juzgado de lo Social nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Social-n--3---Girona?provincia=17;Girona;972 94 25 45;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 79;social3.girona@xij.gencat.cat;41.9817957;2.8236999;Girona;PINILLA PARAMIO, IVAN
Juzgado de lo Contencioso-Administrativo nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--1---Girona?provincia=17;Girona;972 94 25 39;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 77;upsd.contencios1.girona@xij.gencat.cat;41.972206;2.819875;Girona;GARCIA CRUZ, MARIA DEL PILAR
Juzgado de lo Contencioso-Administrativo nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--2---Girona?provincia=17;Girona;972 94 25 39;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 77;upsd.contencios2.girona@xij.gencat.cat;41.981796;2.8237;Girona;
Juzgado de lo Contencioso-Administrativo nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--3---Girona?provincia=17;Girona;972 94 25 39;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 94 23 77;upsd.contencios3.girona@xij.gencat.cat;41.981796;2.8237;Girona;OTAMENDI ZOZAYA, FERMIN
Juzgado de lo Mercantil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--1---Girona?provincia=17;Girona;972 94 23 06;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 22 36 03;mercantil1.girona@xij.gencat.cat;41.98418;2.8110282;Girona;PRAT MURCIA, ISABEL
Juzgado de lo Mercantil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--2---Girona?provincia=17;Girona;872 66 06 63;Plaça de Josep Maria Lidón Corbí, 1;17001;True;972 65 93 18;mercantil2.girona@xij.gencat.cat;41.983746;2.8257859;Girona;CASADEVALL PORTAS, AXEL
Juzgado de Violencia sobre la Mujer nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--1---Girona?provincia=17;Girona;972 94 12 05;Avda. Ramón Folch, 4-6;17001;True;972 94 12 08;vido1.girona@xij.gencat.cat;41.9864187;2.8220746;Girona;VILA CASAS, MARIA
Juzgado de lo Penal nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--1---Girona?provincia=17;Girona;972 18 17 21;Avda. Ramón Folch, 4-6;17001;True;972 18 17 26;penal1.girona@xij.gencat.cat;41.98642;2.8220747;Girona;FLUVIA FAJULA, ANNA
Juzgado de lo Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--2---Girona?provincia=17;Girona;972 18 17 22;Avda. Ramón Folch, 4-6;17001;True;972 18 17 94;penal2.girona@xij.gencat.cat;41.98642;2.8220747;Girona;PLAZA SANMARTIN, PLACIDA
Juzgado de lo Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--3---Girona?provincia=17;Girona;972 18 17 23;Avda. Ramón Folch, 4-6;17001;True;972 18 17 30;penal3.girona@xij.gencat.cat;41.98642;2.8220747;Girona;RODRIGUEZ MOREIRAS, MARGARITA
